Problem1,6,5,,,,,,,,,,,,
 ,36,7,24,47,4,35,8,1,38,43,22,36,31,407
Problem743,8,12,,,,,,,,,,,,
1,32,45,96,41,63,18,81,96,80,34,60,92,75,
 ,50,39,22,39,29,46,45,35,37,12,38,23,19,528
2,70,42,24,48,50,16,25,44,100,73,41,31,91,
 ,14,36,48,37,33,47,24,30,36,50,12,45,3,141
3,58,41,65,48,33,95,36,63,77,82,78,21,82,
 ,11,50,2,28,10,21,47,6,45,27,43,34,41,421
4,64,69,42,60,71,69,63,40,12,69,12,84,31,
 ,10,16,8,5,33,3,40,39,43,50,35,24,33,94
5,28,59,89,60,91,37,84,88,35,6,80,87,42,
 ,46,22,24,27,38,48,35,1,42,9,10,3,42,134
6,58,37,53,69,85,26,12,15,63,77,10,81,24,
 ,32,5,28,10,50,16,13,23,24,15,12,5,38,341
7,42,4,26,59,73,100,59,27,98,1,35,14,90,
 ,17,33,28,13,24,40,32,22,6,49,12,23,28,238
8,15,30,59,26,51,99,21,31,74,54,41,7,54,
 ,23,39,21,47,42,24,28,38,23,25,24,20,4,86
Problem744,8,12,,,,,,,,,,,,
1,67,10,92,0,19,32,99,37,21,12,3,23,52,
 ,35,3,23,7,41,22,22,50,50,6,31,25,48,345
2,18,43,62,95,48,87,49,17,1,97,67,16,39,
 ,31,41,22,48,43,20,15,13,10,31,20,12,0,179
3,12,24,12,93,52,1,41,62,89,68,14,39,44,
 ,13,43,2,49,13,24,39,14,27,24,38,5,1,260
4,88,85,94,41,80,64,12,6,56,83,78,29,29,
 ,43,47,31,45,18,41,11,7,8,5,48,40,41,361
5,66,49,20,43,82,7,54,100,39,97,74,0,15,
 ,42,36,41,29,19,29,47,13,10,27,30,39,49,157
6,19,31,68,79,63,88,32,77,22,26,88,20,93,
 ,34,28,8,39,21,41,13,21,48,0,35,6,3,292
7,6,97,85,17,91,54,44,64,6,18,59,88,4,
 ,48,5,46,16,21,3,3,46,46,32,16,1,32,144
8,80,25,74,47,13,61,95,89,17,80,26,33,2,
 ,17,22,11,48,14,31,32,16,38,20,24,37,41,293
Problem745,8,12,,,,,,,,,,,,
1,12,75,94,33,49,29,93,44,18,21,11,34,34,
 ,14,8,29,37,36,6,20,22,48,24,13,24,49,197
2,68,88,43,84,66,27,43,8,24,45,22,95,26,
 ,42,24,27,17,21,11,4,9,40,21,17,8,11,139
3,4,0,52,59,71,85,79,93,24,35,43,5,43,
 ,48,30,47,1,31,4,38,47,17,29,12,50,14,225
4,29,32,56,72,50,76,87,54,15,71,75,91,23,
 ,27,48,9,0,38,16,14,9,40,50,10,40,15,171
5,28,78,10,48,7,38,92,64,38,87,71,5,73,
 ,4,40,8,24,12,46,25,50,12,23,24,37,11,338
6,83,70,89,28,37,48,6,90,35,28,16,85,2,
 ,30,44,26,4,14,50,19,12,7,46,23,24,42,199
7,4,9,78,6,77,96,46,44,33,64,6,92,57,
 ,30,6,44,27,0,31,1,36,42,4,43,4,39,376
8,93,18,7,66,69,91,69,17,47,9,74,2,98,
 ,30,24,4,49,39,11,39,9,2,16,38,49,36,427
Problem746,8,12,,,,,,,,,,,,
1,85,32,71,82,5,36,73,53,55,54,21,13,57,
 ,29,34,48,12,14,7,2,31,43,48,21,24,31,339
2,9,91,92,56,3,36,30,21,83,96,1,30,17,
 ,49,3,30,48,33,20,19,39,26,16,44,22,17,325
3,28,47,53,33,61,42,9,99,44,72,80,23,95,
 ,31,13,18,39,21,9,50,45,4,24,34,28,10,158
4,64,77,66,97,4,90,54,14,64,38,91,67,53,
 ,50,29,41,40,8,30,29,50,11,10,37,41,1,212
5,95,33,39,72,43,39,11,44,48,72,83,63,9,
 ,45,43,5,2,7,49,17,24,49,33,28,31,1,457
6,27,71,91,26,95,49,18,10,45,89,4,56,18,
 ,9,46,19,22,22,40,22,38,37,22,49,1,49,139
7,15,58,19,14,20,11,56,10,94,53,90,90,9,
 ,30,22,2,23,41,14,36,41,47,17,19,16,43,307
8,61,11,3,13,19,29,16,99,27,52,9,98,5,
 ,5,32,40,19,33,30,5,26,1,2,50,7,40,108
Problem747,8,12,,,,,,,,,,,,
1,67,35,58,99,31,79,44,72,46,70,25,20,40,
 ,17,33,28,39,37,38,3,11,4,17,41,0,26,182
2,25,97,62,71,18,93,58,12,42,3,12,39,81,
 ,43,26,24,48,14,16,28,3,36,40,5,36,31,457
3,71,90,9,10,23,32,0,18,82,14,83,89,41,
 ,48,14,45,5,14,1,14,29,24,29,25,32,7,426
4,8,19,55,21,52,98,20,35,73,31,50,76,63,
 ,26,49,11,15,17,47,23,46,15,48,40,14,8,304
5,5,42,41,25,94,44,9,64,82,75,38,42,37,
 ,12,3,39,40,10,7,34,42,18,1,38,45,40,502
6,42,7,84,83,90,55,41,11,44,30,78,26,97,
 ,13,33,36,50,2,40,27,30,0,2,20,43,12,127
7,43,84,95,40,66,56,53,50,11,80,31,46,40,
 ,47,48,22,45,18,0,47,38,47,46,36,27,11,288
8,37,16,36,6,46,25,89,70,63,40,78,93,15,
 ,24,7,31,33,32,30,0,7,40,32,36,41,33,192
Problem748,8,12,,,,,,,,,,,,
1,69,5,26,27,86,83,64,27,63,42,90,65,68,
 ,18,26,42,33,46,48,33,42,47,24,2,21,36,546
2,88,6,11,64,99,14,33,39,38,23,84,70,83,
 ,26,17,13,46,1,50,32,38,0,37,40,16,31,378
3,94,34,21,20,52,5,97,15,96,31,90,75,69,
 ,2,25,32,5,12,4,21,49,37,42,5,19,7,291
4,39,77,34,80,77,21,55,25,8,58,73,66,44,
 ,20,45,1,49,26,2,43,25,34,39,10,45,16,406
5,23,28,15,72,54,21,86,10,38,53,30,57,93,
 ,27,11,32,6,5,47,27,34,27,3,1,12,49,307
6,70,57,31,70,95,30,21,10,20,9,35,74,73,
 ,6,38,39,45,38,20,35,30,35,18,21,7,29,104
7,89,46,50,53,99,100,21,72,98,5,41,62,90,
 ,14,38,14,3,8,16,8,26,30,4,42,21,41,405
8,64,78,56,89,32,66,63,82,40,87,73,41,76,
 ,49,46,4,22,34,15,22,8,18,42,49,49,21,437
Problem749,8,12,,,,,,,,,,,,
1,29,10,15,93,56,49,27,27,34,88,4,57,12,
 ,47,6,42,14,13,18,24,27,1,11,38,26,21,264
2,57,19,35,5,20,87,20,2,16,62,52,83,51,
 ,5,10,29,24,42,4,4,4,1,8,13,33,12,410
3,33,0,79,92,7,65,61,41,79,70,18,68,22,
 ,32,38,16,41,5,38,8,27,40,19,4,50,40,368
4,74,14,4,78,69,35,80,1,25,10,11,34,13,
 ,12,3,50,49,44,48,0,33,40,47,5,7,20,112
5,96,7,36,87,5,39,43,87,32,61,91,25,15,
 ,19,2,15,4,20,0,27,16,42,34,47,25,3,209
6,88,80,8,48,99,58,68,78,33,21,2,90,68,
 ,38,23,31,32,5,37,22,37,30,8,21,46,22,388
7,81,37,47,9,62,73,41,89,59,7,7,74,67,
 ,13,50,11,35,21,40,13,9,34,1,43,16,34,225
8,90,63,14,49,54,12,98,80,27,96,47,59,18,
 ,34,11,16,46,43,34,23,33,20,42,36,4,37,384
Problem750,8,12,,,,,,,,,,,,
1,8,98,40,35,18,7,59,26,30,66,40,60,7,
 ,39,12,7,10,12,7,41,46,47,15,4,10,28,351
2,3,90,43,83,15,39,42,13,85,17,32,22,96,
 ,22,48,48,39,46,21,20,15,1,40,21,25,9,107
3,71,56,46,69,18,68,26,81,91,64,30,75,88,
 ,17,30,5,12,14,16,43,39,48,12,2,6,25,504
4,71,23,5,45,48,4,71,46,12,56,78,7,39,
 ,17,8,14,49,5,5,12,4,31,11,19,25,6,523
5,6,47,24,12,93,72,41,91,87,8,79,91,31,
 ,27,40,12,7,21,48,18,18,46,32,3,26,29,181
6,94,84,86,98,21,100,41,78,20,97,30,48,98,
 ,20,15,22,16,36,28,21,34,19,35,0,9,9,473
7,70,88,55,71,17,16,59,4,79,26,44,97,70,
 ,8,33,6,11,40,2,20,39,10,17,44,3,50,502
8,73,100,9,32,20,1,14,8,73,37,45,20,41,
 ,16,6,3,35,47,12,27,40,39,25,37,11,40,433
Problem751,8,5,,,,,,,,,,,,
1,61,22,65,100,45,81,,,,,,,,
 ,7,76,48,50,25,97,222,,,,,,,
2,10,19,57,46,22,91,,,,,,,,
 ,71,12,99,58,22,80,565,,,,,,,
3,17,61,3,5,43,65,,,,,,,,
 ,2,45,11,66,9,72,375,,,,,,,
4,91,37,55,67,12,16,,,,,,,,
 ,84,82,32,18,21,60,192,,,,,,,
5,65,14,88,39,60,6,,,,,,,,
 ,19,10,88,81,87,8,333,,,,,,,
6,72,17,41,68,56,9,,,,,,,,
 ,100,12,31,3,0,65,180,,,,,,,
7,61,81,46,78,56,52,,,,,,,,
 ,64,97,49,12,16,97,440,,,,,,,
8,58,59,31,74,95,60,,,,,,,,
 ,90,6,60,66,76,23,293,,,,,,,
Problem752,8,5,,,,,,,,,,,,
1,78,54,63,88,58,35,,,,,,,,
 ,42,38,62,72,29,40,520,,,,,,,
2,68,94,8,43,73,91,,,,,,,,
 ,76,71,20,0,14,10,337,,,,,,,
3,93,47,62,8,38,92,,,,,,,,
 ,10,57,84,33,74,99,290,,,,,,,
4,26,65,46,0,3,81,,,,,,,,
 ,99,50,81,4,44,49,231,,,,,,,
5,30,18,18,86,51,22,,,,,,,,
 ,50,31,42,26,89,5,284,,,,,,,
6,95,55,34,65,29,26,,,,,,,,
 ,23,60,58,1,62,25,167,,,,,,,
7,97,65,54,82,81,59,,,,,,,,
 ,61,14,34,61,36,17,499,,,,,,,
8,63,21,21,41,10,33,,,,,,,,
 ,65,88,21,1,45,82,244,,,,,,,
Problem753,8,5,,,,,,,,,,,,
1,63,84,19,32,73,45,,,,,,,,
 ,81,57,80,97,56,72,133,,,,,,,
2,4,31,8,57,93,37,,,,,,,,
 ,47,69,23,71,13,62,197,,,,,,,
3,62,100,88,93,54,97,,,,,,,,
 ,47,28,85,42,71,50,523,,,,,,,
4,24,85,4,35,65,28,,,,,,,,
 ,42,87,64,88,58,57,437,,,,,,,
5,21,35,9,42,49,64,,,,,,,,
 ,63,87,20,44,78,34,308,,,,,,,
6,67,51,48,49,24,26,,,,,,,,
 ,61,23,38,64,90,82,522,,,,,,,
7,18,17,91,56,37,46,,,,,,,,
 ,69,9,2,60,57,30,638,,,,,,,
8,73,97,14,51,45,77,,,,,,,,
 ,21,47,3,89,14,69,137,,,,,,,
Problem754,8,5,,,,,,,,,,,,
1,32,25,22,11,0,81,,,,,,,,
 ,33,95,96,89,81,65,550,,,,,,,
2,61,5,79,93,81,69,,,,,,,,
 ,61,77,46,80,69,5,186,,,,,,,
3,44,46,31,58,1,39,,,,,,,,
 ,19,34,81,13,53,89,570,,,,,,,
4,49,64,90,67,42,27,,,,,,,,
 ,72,42,74,58,100,7,542,,,,,,,
5,18,26,93,32,54,31,,,,,,,,
 ,22,14,69,67,74,85,697,,,,,,,
6,88,20,79,78,66,95,,,,,,,,
 ,44,64,36,76,96,99,164,,,,,,,
7,21,29,92,19,30,51,,,,,,,,
 ,95,28,84,46,31,99,402,,,,,,,
8,0,59,31,14,71,64,,,,,,,,
 ,3,61,74,36,0,98,228,,,,,,,
Problem755,8,5,,,,,,,,,,,,
1,85,40,28,5,85,61,,,,,,,,
 ,83,36,10,25,63,81,257,,,,,,,
2,44,97,2,58,40,62,,,,,,,,
 ,45,89,36,66,44,32,174,,,,,,,
3,63,15,73,4,77,32,,,,,,,,
 ,78,61,52,27,38,79,351,,,,,,,
4,17,27,92,21,20,41,,,,,,,,
 ,79,42,71,67,100,11,709,,,,,,,
5,63,58,59,88,67,37,,,,,,,,
 ,51,50,95,20,73,92,742,,,,,,,
6,76,33,19,94,38,50,,,,,,,,
 ,81,58,81,8,67,56,379,,,,,,,
7,67,39,4,13,39,88,,,,,,,,
 ,21,62,87,49,30,54,195,,,,,,,
8,94,80,67,14,96,24,,,,,,,,
 ,79,87,60,21,20,94,309,,,,,,,
Problem756,8,5,,,,,,,,,,,,
1,55,34,87,92,66,11,,,,,,,,
 ,76,25,67,46,76,36,202,,,,,,,
2,67,81,56,34,94,88,,,,,,,,
 ,45,94,89,13,38,50,561,,,,,,,
3,89,0,13,56,95,50,,,,,,,,
 ,47,36,39,88,63,71,515,,,,,,,
4,51,69,64,0,98,0,,,,,,,,
 ,23,1,76,93,50,12,632,,,,,,,
5,84,61,84,30,77,29,,,,,,,,
 ,24,1,77,24,11,67,577,,,,,,,
6,4,8,20,31,81,85,,,,,,,,
 ,42,88,85,29,35,19,441,,,,,,,
7,72,47,84,80,27,34,,,,,,,,
 ,97,34,11,30,94,74,635,,,,,,,
8,84,67,54,20,80,78,,,,,,,,
 ,54,27,59,46,34,12,465,,,,,,,
Problem757,8,5,,,,,,,,,,,,
1,93,84,39,20,22,70,,,,,,,,
 ,90,36,20,50,22,37,314,,,,,,,
2,22,10,54,35,2,17,,,,,,,,
 ,10,83,84,99,90,9,366,,,,,,,
3,34,13,73,64,26,30,,,,,,,,
 ,21,58,38,3,13,14,536,,,,,,,
4,52,45,38,12,44,79,,,,,,,,
 ,5,81,58,86,44,83,344,,,,,,,
5,47,42,48,90,100,92,,,,,,,,
 ,34,13,54,51,60,55,266,,,,,,,
6,43,31,48,15,25,81,,,,,,,,
 ,70,21,58,43,45,83,526,,,,,,,
7,87,17,6,71,80,43,,,,,,,,
 ,70,19,0,61,85,10,411,,,,,,,
8,45,98,69,79,36,87,,,,,,,,
 ,89,10,9,60,81,13,102,,,,,,,
Problem758,8,5,,,,,,,,,,,,
1,81,89,20,67,46,64,,,,,,,,
 ,30,83,65,18,48,80,656,,,,,,,
2,54,88,92,58,73,83,,,,,,,,
 ,78,16,75,79,84,35,289,,,,,,,
3,24,58,43,44,98,85,,,,,,,,
 ,45,100,40,72,72,45,608,,,,,,,
4,38,95,62,41,49,36,,,,,,,,
 ,4,88,90,6,79,26,612,,,,,,,
5,84,27,72,77,17,45,,,,,,,,
 ,60,45,73,86,92,29,242,,,,,,,
6,74,74,40,91,77,19,,,,,,,,
 ,18,2,52,51,3,50,740,,,,,,,
7,51,91,33,66,1,72,,,,,,,,
 ,33,98,10,29,95,71,220,,,,,,,
8,96,14,2,75,56,32,,,,,,,,
 ,44,69,67,59,83,84,463,,,,,,,
Problem759,8,5,,,,,,,,,,,,
1,10,85,40,78,30,12,,,,,,,,
 ,27,28,38,70,81,52,410,,,,,,,
2,77,79,31,61,63,61,,,,,,,,
 ,88,28,27,50,7,81,576,,,,,,,
3,77,18,40,88,34,47,,,,,,,,
 ,85,62,18,82,77,75,637,,,,,,,
4,22,74,83,46,28,5,,,,,,,,
 ,98,76,98,17,69,93,589,,,,,,,
5,80,93,27,0,21,28,,,,,,,,
 ,69,53,11,66,6,13,115,,,,,,,
6,61,49,30,46,27,78,,,,,,,,
 ,41,98,0,76,85,38,380,,,,,,,
7,23,11,67,25,16,2,,,,,,,,
 ,18,88,1,100,55,11,606,,,,,,,
8,0,64,23,64,56,63,,,,,,,,
 ,65,39,61,92,16,71,354,,,,,,,
Problem760,8,5,,,,,,,,,,,,
1,96,44,39,36,7,19,,,,,,,,
 ,92,65,12,59,35,55,436,,,,,,,
2,2,3,76,19,13,67,,,,,,,,
 ,93,55,65,72,87,60,218,,,,,,,
3,45,65,73,72,16,35,,,,,,,,
 ,45,2,3,14,1,24,454,,,,,,,
4,41,50,68,3,91,10,,,,,,,,
 ,65,27,34,86,80,57,343,,,,,,,
5,96,79,1,42,74,4,,,,,,,,
 ,87,6,84,47,89,71,550,,,,,,,
6,37,53,38,11,27,27,,,,,,,,
 ,39,20,73,30,27,55,566,,,,,,,
7,13,67,34,34,29,7,,,,,,,,
 ,48,93,0,83,6,17,355,,,,,,,
8,28,11,30,22,20,38,,,,,,,,
 ,49,48,7,89,1,59,222,,,,,,,
Problem761,8,10,,,,,,,,,,,,
1,51,68,22,38,23,47,55,93,83,37,48,,,
 ,39,69,88,33,79,25,16,9,27,23,33,472,,
2,73,77,54,0,64,88,11,52,88,70,44,,,
 ,82,33,69,31,30,22,32,72,74,55,45,243,,
3,23,14,4,7,68,4,65,80,47,43,55,,,
 ,54,76,80,49,35,7,98,69,6,60,60,745,,
4,75,7,4,30,14,12,61,80,34,29,16,,,
 ,18,4,83,87,18,0,46,59,48,49,53,618,,
5,78,65,85,80,90,22,29,15,11,69,55,,,
 ,88,67,52,11,32,15,80,91,71,9,31,368,,
6,48,94,94,47,41,53,30,86,37,21,25,,,
 ,99,88,44,72,56,11,74,54,56,51,91,331,,
7,8,93,42,18,92,84,83,4,20,7,52,,,
 ,70,50,52,94,50,40,56,83,30,55,96,406,,
8,29,64,70,40,58,41,78,79,41,54,74,,,
 ,47,28,77,87,90,85,6,92,56,23,67,304,,
Problem762,8,10,,,,,,,,,,,,
1,11,88,37,26,51,72,70,69,29,46,18,,,
 ,8,48,2,5,29,45,87,68,53,51,93,429,,
2,52,64,2,22,56,62,30,63,9,88,18,,,
 ,82,46,56,100,96,79,23,60,26,7,16,517,,
3,85,70,100,12,66,59,41,62,8,55,40,,,
 ,42,69,20,87,4,78,5,17,26,80,63,537,,
4,60,10,5,10,88,44,7,41,50,54,33,,,
 ,71,32,37,1,78,84,20,55,49,30,92,640,,
5,3,86,0,95,19,81,50,6,77,46,22,,,
 ,55,29,22,50,35,50,25,75,92,11,95,314,,
6,83,81,15,73,34,7,2,50,47,33,18,,,
 ,54,25,10,4,87,70,94,62,47,98,19,683,,
7,76,3,9,50,5,32,55,25,93,57,81,,,
 ,93,66,12,41,22,81,4,37,12,8,45,654,,
8,81,32,22,17,99,65,20,79,25,16,62,,,
 ,27,78,29,67,13,69,60,9,18,14,0,650,,
Problem763,8,10,,,,,,,,,,,,
1,79,8,9,74,92,87,96,75,55,72,34,,,
 ,77,53,78,42,31,69,84,76,0,39,93,225,,
2,82,40,33,24,28,80,85,26,35,44,5,,,
 ,42,85,84,34,37,99,65,35,12,28,51,689,,
3,100,16,75,97,58,90,11,79,47,9,9,,,
 ,11,61,79,95,35,25,84,79,78,72,58,109,,
4,61,37,56,43,90,58,46,33,65,36,95,,,
 ,56,24,56,12,42,34,35,39,28,9,60,107,,
5,71,52,33,10,15,12,100,32,18,21,83,,,
 ,15,47,8,26,82,34,9,95,0,7,33,609,,
6,9,19,94,6,29,16,39,29,78,75,78,,,
 ,53,91,55,39,3,6,62,1,11,77,48,133,,
7,10,6,32,67,65,71,43,93,11,33,93,,,
 ,96,87,95,3,66,94,79,13,77,99,92,351,,
8,91,80,66,20,69,45,3,63,22,96,17,,,
 ,7,73,94,88,11,13,47,13,72,5,44,645,,
Problem764,8,10,,,,,,,,,,,,
1,39,72,52,91,11,92,56,39,37,43,98,,,
 ,37,94,64,41,26,43,23,53,75,82,91,499,,
2,79,27,77,63,23,2,79,63,74,17,7,,,
 ,60,59,15,32,68,33,64,74,44,52,12,102,,
3,42,2,37,9,53,77,33,84,48,98,59,,,
 ,34,69,43,57,94,69,6,40,34,94,54,165,,
4,3,24,17,70,24,33,6,12,66,74,22,,,
 ,91,8,50,5,31,34,62,80,42,89,77,197,,
5,33,43,39,0,60,84,64,59,52,80,60,,,
 ,82,13,52,57,62,41,76,73,82,95,94,472,,
6,66,99,52,37,25,29,35,35,44,16,16,,,
 ,12,85,72,67,4,76,47,56,15,40,78,247,,
7,70,17,31,20,21,24,98,80,52,76,72,,,
 ,39,36,77,84,58,47,97,3,82,80,64,283,,
8,9,90,54,68,17,61,34,83,100,27,27,,,
 ,21,48,89,60,31,13,0,78,7,10,98,536,,
Problem765,8,10,,,,,,,,,,,,
1,30,72,81,81,37,68,9,26,19,12,50,,,
 ,98,63,78,4,13,74,100,33,1,57,47,670,,
2,57,53,59,9,52,63,71,89,49,48,45,,,
 ,93,12,63,62,31,85,96,43,47,32,32,238,,
3,9,2,61,17,81,71,99,39,66,84,24,,,
 ,40,93,68,1,23,92,93,49,0,45,84,337,,
4,76,16,58,80,17,99,26,47,93,7,39,,,
 ,52,23,82,40,22,5,1,12,82,38,65,201,,
5,37,26,100,1,62,86,63,2,99,94,47,,,
 ,52,35,7,55,47,61,68,19,30,58,84,531,,
6,28,85,98,36,11,50,58,53,57,82,52,,,
 ,53,35,79,13,74,57,54,58,63,6,29,358,,
7,86,44,58,43,97,17,19,3,4,61,74,,,
 ,43,95,41,46,92,55,50,18,15,5,77,387,,
8,23,14,28,51,76,31,10,93,78,23,53,,,
 ,80,46,6,50,53,40,41,83,74,49,53,195,,
Problem766,8,10,,,,,,,,,,,,
1,64,76,4,56,7,12,43,60,97,64,19,,,
 ,77,93,97,82,66,14,85,53,29,50,15,444,,
2,33,41,24,30,84,100,93,16,32,78,26,,,
 ,38,24,72,65,98,0,53,7,31,15,22,165,,
3,27,34,81,24,38,86,86,69,79,16,8,,,
 ,65,10,87,28,66,4,17,77,94,36,30,471,,
4,87,79,67,79,23,72,58,22,6,47,11,,,
 ,32,98,6,74,89,6,69,2,18,87,100,639,,
5,11,10,59,6,62,40,56,43,44,38,91,,,
 ,68,31,20,52,45,19,57,71,52,75,83,232,,
6,37,92,24,52,50,84,43,62,8,31,33,,,
 ,96,8,58,23,5,48,3,8,28,72,15,594,,
7,9,77,1,63,85,28,65,47,55,83,91,,,
 ,69,79,26,79,86,98,43,46,96,59,92,455,,
8,17,38,81,54,84,60,90,18,28,58,78,,,
 ,63,42,77,7,65,20,87,79,69,39,30,247,,
Problem767,8,10,,,,,,,,,,,,
1,15,42,12,47,61,33,33,70,70,51,32,,,
 ,60,90,17,95,59,35,82,92,68,46,7,527,,
2,26,65,41,0,60,89,31,67,54,49,20,,,
 ,32,93,22,100,61,45,64,61,3,20,70,713,,
3,59,95,7,55,33,7,85,74,5,9,2,,,
 ,57,30,68,6,82,91,77,83,17,53,47,667,,
4,77,1,18,70,29,38,88,26,49,96,93,,,
 ,19,50,55,63,23,85,62,35,83,57,64,340,,
5,83,47,98,15,82,42,3,8,79,65,49,,,
 ,10,71,32,83,15,78,82,31,81,74,97,336,,
6,37,85,44,90,91,9,24,52,37,87,20,,,
 ,98,85,74,65,99,57,71,27,7,21,74,715,,
7,66,94,82,79,65,13,99,91,55,14,32,,,
 ,93,73,85,41,63,95,27,26,65,83,8,435,,
8,99,53,26,21,73,91,21,7,92,84,99,,,
 ,21,73,98,38,7,21,72,36,29,8,11,432,,
Problem768,8,10,,,,,,,,,,,,
1,98,35,74,67,57,60,27,22,71,17,18,,,
 ,32,86,39,25,65,2,51,89,81,56,52,150,,
2,65,22,27,53,34,81,88,61,44,7,83,,,
 ,94,37,58,97,32,29,28,45,68,97,99,571,,
3,66,10,57,90,60,43,88,46,23,41,32,,,
 ,88,22,84,67,7,98,7,0,12,47,95,698,,
4,72,82,79,54,59,5,86,23,82,50,47,,,
 ,32,0,30,100,58,44,0,34,78,1,38,319,,
5,92,80,6,54,92,99,39,16,0,71,14,,,
 ,6,48,65,64,3,89,99,21,25,93,92,159,,
6,50,77,53,26,98,4,83,98,26,12,100,,,
 ,75,91,14,69,20,28,82,91,28,30,99,163,,
7,23,1,73,99,87,84,31,79,34,85,7,,,
 ,75,74,95,4,55,0,66,46,100,27,23,225,,
8,35,73,51,30,1,97,73,62,80,44,72,,,
 ,5,9,72,83,74,10,27,65,18,57,94,269,,
Problem769,8,10,,,,,,,,,,,,
1,94,23,31,79,39,12,71,52,81,0,36,,,
 ,15,92,62,82,46,71,80,12,48,39,26,580,,
2,7,70,32,26,62,30,62,33,97,46,51,,,
 ,72,80,15,20,46,4,42,61,80,78,73,447,,
3,31,39,73,28,56,17,20,54,15,24,71,,,
 ,79,66,24,35,57,67,99,59,35,69,73,535,,
4,25,16,51,13,65,53,49,91,99,16,73,,,
 ,36,17,20,3,1,19,52,34,9,1,13,544,,
5,3,6,5,74,25,73,28,36,93,44,34,,,
 ,64,57,52,55,81,86,8,29,3,65,7,374,,
6,2,79,67,66,31,91,18,48,62,67,69,,,
 ,88,73,1,7,66,91,35,74,50,60,31,629,,
7,97,16,92,4,21,68,59,75,0,9,20,,,
 ,54,73,55,73,67,16,86,76,38,47,45,438,,
8,11,63,45,56,93,26,37,59,49,58,9,,,
 ,69,92,62,3,30,38,79,50,19,25,36,350,,
Problem770,8,10,,,,,,,,,,,,
1,81,46,80,83,7,6,8,39,95,71,52,,,
 ,36,58,97,29,83,63,81,87,10,12,17,655,,
2,88,18,35,39,49,88,27,36,22,61,83,,,
 ,0,6,6,13,96,96,55,35,14,72,63,127,,
3,32,85,80,72,92,4,45,16,8,45,91,,,
 ,53,0,86,9,64,57,80,44,12,14,14,164,,
4,68,80,78,20,77,63,40,40,61,29,81,,,
 ,19,9,79,50,21,89,88,83,70,27,25,636,,
5,36,92,32,74,83,82,11,20,43,58,16,,,
 ,20,36,78,62,33,77,33,10,94,76,90,544,,
6,75,0,86,80,70,49,16,31,87,100,82,,,
 ,98,48,59,43,85,10,84,80,18,71,81,583,,
7,48,66,22,59,2,57,73,80,56,65,9,,,
 ,56,64,52,23,35,23,19,39,5,67,36,704,,
8,41,38,62,95,14,6,78,34,18,64,8,,,
 ,40,44,77,98,99,45,87,14,38,76,99,264,,
Problem771,8,12,,,,,,,,,,,,
1,79,30,81,42,59,98,91,90,67,94,54,73,11,
 ,77,36,59,42,84,47,46,5,87,99,83,86,76,716
2,80,44,21,83,3,79,69,35,32,80,82,24,30,
 ,13,15,96,100,2,96,62,27,41,62,65,0,52,523
3,66,8,91,19,64,95,55,37,72,34,37,77,43,
 ,86,84,65,90,23,66,97,87,64,91,76,48,56,442
4,7,12,14,99,0,86,19,10,53,82,30,22,45,
 ,52,91,59,74,100,94,33,77,89,41,88,86,78,672
5,55,38,97,67,23,22,60,59,1,99,91,10,37,
 ,10,59,35,15,10,83,22,56,46,99,35,84,74,722
6,48,61,82,75,63,5,58,18,1,51,35,50,60,
 ,26,1,64,26,14,12,69,48,52,40,79,50,88,133
7,84,69,70,78,46,7,50,28,87,96,57,88,42,
 ,89,11,94,46,13,13,94,80,88,37,48,50,14,205
8,8,1,15,4,30,98,50,58,32,18,34,59,10,
 ,57,4,81,46,23,60,91,12,99,61,9,72,70,199
Problem772,8,12,,,,,,,,,,,,
1,28,9,86,50,62,39,92,30,52,79,13,3,45,
 ,40,57,82,12,68,57,29,76,11,0,100,52,81,304
2,1,70,73,35,98,85,76,0,60,6,77,45,67,
 ,17,25,53,35,41,17,45,52,6,36,49,0,93,295
3,29,68,20,49,97,57,52,83,59,37,65,65,70,
 ,56,60,92,90,70,57,11,9,59,13,23,42,73,629
4,71,56,21,3,42,54,34,12,92,41,42,67,22,
 ,0,57,21,71,0,82,19,52,1,33,62,55,23,627
5,27,68,87,67,21,73,93,31,65,25,5,81,57,
 ,83,60,31,98,50,91,81,74,2,71,54,29,42,275
6,20,42,59,33,59,94,67,94,21,69,51,84,38,
 ,49,29,20,24,68,82,99,84,85,32,7,84,84,379
7,73,99,2,27,96,4,16,4,23,59,51,97,84,
 ,11,16,56,80,77,19,76,48,30,67,46,75,85,553
8,75,72,66,43,53,17,16,46,63,35,55,96,65,
 ,5,31,43,1,36,81,58,71,15,3,69,26,54,213
Problem773,8,12,,,,,,,,,,,,
1,49,19,45,71,6,76,37,25,24,80,50,67,98,
 ,59,98,12,21,12,64,59,56,49,95,61,60,85,264
2,45,1,87,79,83,32,57,93,33,58,94,23,96,
 ,69,88,90,86,88,95,88,33,73,31,44,10,11,297
3,11,84,75,18,25,29,32,24,89,15,5,63,28,
 ,82,35,81,3,22,65,85,8,49,63,82,27,78,571
4,13,31,44,8,9,20,41,58,99,98,27,30,1,
 ,8,5,66,52,70,32,73,7,69,23,49,98,19,233
5,92,41,72,11,14,10,73,8,43,88,13,92,10,
 ,49,41,10,94,95,90,19,51,31,97,65,25,12,166
6,74,76,38,28,88,49,33,75,30,76,90,76,17,
